"","ID","Description","GeneRatio","BgRatio","pvalue","neg_log10_FDR","qvalue","geneID","Count"
"hsa04080","hsa04080","Neuroactive ligand-receptor interaction",0.0553030303030303,"368/8843",0.00548998712004486,1.66495901415459,0.0145517730892755,"148/553/887/1140/1142/1444/2147/2492/2554/2555/2561/2562/2565/55879/2569/2690/2890/2891/2893/2894/2895/2897/2899/2900/2902/2903/2904/116443/2911/2913/2915/2918/3062/3356/3358/3361/3362/3363/3953/3973/1902/10886/2908/23620/4986/4987/4988/5618/5732/5733/5734/84109/59350/6753/7201/7253/7434/117/2556/2559/552/799/1813/1910/2906/4886/5746/257313/2149/2564/2898/387129/5179",73
"hsa04211","hsa04211","Longevity regulating pathway",0.0174242424242424,"90/8843",0.00565144525725593,1.65862170182766,0.0147656723203363,"107/108/109/111/114/115/9586/2308/3265/3480/8660/9365/5290/5293/5295/5567/9821/57521/83667/7157/10000/5291/208",23
"hsa04918","hsa04918","Thyroid hormone synthesis",0.0151515151515152,"75/8843",0.00574690929959982,1.65862170182766,0.0147656723203363,"107/108/109/111/114/115/476/9586/2778/7184/3710/4036/23236/5567/5578/7038/7253/7270/5332/5579",20
"hsa05216","hsa05216","Thyroid cancer",0.00909090909090909,"37/8843",0.0057720355434042,1.65862170182766,0.0147656723203363,"673/1643/3265/51176/5594/5979/7157/999/1499/4609/8031/51426",12
"hsa04913","hsa04913","Ovarian steroidogenesis",0.0113636363636364,"51/8843",0.00603852435629682,1.64404067759807,0.0152698317055782,"107/108/109/111/114/115/240/654/2492/2778/3480/3973/123745/5567/1573",15
"hsa04010","hsa04010","MAPK signaling pathway",0.0462121212121212,"300/8843",0.0061546447541065,1.64073192896239,0.0153866118852663,"673/773/775/776/777/8912/8911/781/10368/27092/59284/59283/80824/1956/1969/2066/8074/2324/2668/3265/3480/3551/3815/4214/9175/1326/5594/5602/23162/2122/4208/4772/5156/123745/5494/5495/5567/5578/5879/5921/5924/5979/6196/7010/7042/7048/7157/284/2316/5801/10000/3556/7786/4137/4609/4915/5908/25780/23118/208/5579",61
"hsa05135","hsa05135","Yersinia infection",0.0242424242424242,"138/8843",0.00627901291750136,1.63695087747289,0.0155211555264079,"9138/23365/9564/9844/3551/5594/5602/4210/4772/4773/114548/5290/5293/5295/5335/5829/5879/387/9475/6196/7099/7409/3688/60/10000/5291/8395/2185/23118/7456/147179/208",32
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells",0.025,"144/8843",0.00672316574740355,1.61212093865306,0.0164344051603198,"130399/324/2103/8323/3265/3480/3720/5594/4211/4617/3175/5290/5293/5295/55183/4088/6657/6774/7483/463/4089/10000/658/1499/1749/80712/3572/3716/3717/3977/4609/5291/208",33
"hsa04930","hsa04930","Type II diabetes mellitus",0.0106060606060606,"47/8843",0.00695889419795125,1.60195340606783,0.0168237002587832,"6833/773/775/776/777/3551/8660/5594/5602/5290/5293/5295/6514/5291",14
"hsa04350","hsa04350","TGF-beta signaling pathway",0.0196969696969697,"108/8843",0.00787310588837154,1.55309398221363,0.018826992341758,"130399/650/653/654/1387/2033/2331/392255/4052/5594/9611/4756/375387/387/4088/7042/7048/79875/9372/4089/658/8454/3547/4609/7037/9765",26
"hsa04666","hsa04666","Fc gamma R-mediated phagocytosis",0.0181818181818182,"98/8843",0.00837030247271871,1.53119404377146,0.0198007155268615,"273/50807/8853/274/2214/5594/4651/5290/5293/5295/123745/5335/5336/5337/5578/5788/5879/7409/10000/5291/8395/10810/208/5579",24
"hsa04912","hsa04912","GnRH signaling pathway",0.0174242424242424,"93/8843",0.00859702308945487,1.52423200779318,0.020120692337022,"107/108/109/111/114/115/775/776/1956/2778/3265/3710/4214/5594/5602/123745/23236/5337/5567/5578/5332/2185/5579",23
"hsa04931","hsa04931","Insulin resistance",0.0196969696969697,"109/8843",0.0089126257657465,1.51317018141135,0.0206397649312024,"9586/2308/57818/3551/8660/5602/51085/5290/5293/5295/5506/5728/5836/6196/10998/6514/6720/6774/9882/10000/5291/5588/5792/28965/208/5579",26
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",0.0151515151515152,"78/8843",0.00911872672821409,1.50778927949774,0.0208970820854906,"9564/1213/8218/1496/2017/9844/5290/5293/5295/5829/5879/387/53358/857/3688/60/999/1499/5291/26052",20
"hsa05030","hsa05030","Cocaine addiction",0.0106060606060606,"49/8843",0.0103147847688925,1.45876381130915,0.0233943572077974,"111/9586/1644/2778/2891/2902/2903/2904/116443/2913/5567/6570/1813/2906",14
"hsa04664","hsa04664","Fc epsilon RI signaling pathway",0.0136363636363636,"69/8843",0.0108152037682144,1.44705273558449,0.0240337861515876,"240/3265/5594/5602/5290/5293/5295/123745/5335/5336/5578/5879/7409/10000/695/2534/5291/208",18
"hsa05031","hsa05031","Amphetamine addiction",0.0136363636363636,"69/8843",0.0108152037682144,1.44705273558449,0.0240337861515876,"111/775/776/9586/1644/2778/2890/2891/2893/2902/2903/2904/116443/5567/5578/6570/2906/5579",18
"hsa05417","hsa05417","Lipid and atherosclerosis",0.0340909090909091,"216/8843",0.0111318369185041,1.43888541204858,0.0244900412207089,"19/317/338/9138/572/841/1559/3265/3320/7184/3383/3551/3929/5594/5602/4772/4773/4780/114548/5290/5293/5295/23236/5335/5452/25833/5578/5879/387/9475/6403/6774/7099/7157/7409/10000/1573/3717/5291/5332/5908/6401/23118/7187/208",45
"hsa04068","hsa04068","FoxO signaling pathway",0.0227272727272727,"133/8843",0.0118525239391091,1.4188497572784,0.0256463267345025,"673/85417/1387/1454/1956/2033/2308/57818/2911/3265/3480/3551/3575/8660/5594/5602/5290/5293/5295/5728/4088/6774/7042/7048/7874/4089/10000/604/5291/208",30
"hsa04934","hsa04934","Cushing syndrome",0.0257575757575758,"155/8843",0.0118905696678148,1.4188497572784,0.0256463267345025,"107/108/109/111/114/115/324/79798/673/775/776/8912/8911/1029/9586/1584/1871/1956/8323/2778/3710/4297/8085/51176/5594/8622/23236/5567/5925/7483/1499/5332/5908/9101",34
"hsa05211","hsa05211","Renal cell carcinoma",0.0136363636363636,"70/8843",0.012584956230064,1.40089237329346,0.0267289903909313,"572/673/1387/112399/2033/3265/5594/5290/5293/5295/5546/5879/7042/10000/56924/5291/5908/208",18
"hsa04144","hsa04144","Endocytosis",0.0386363636363636,"252/8843",0.0126355227302585,1.40089237329346,0.0267289903909313,"729092/273/160/10565/50807/8853/274/1213/8218/9267/9829/1956/10938/58513/8729/2869/131890/3105/3265/3480/9922/440073/23327/56288/5156/5337/5371/80223/387/6456/6457/4088/7048/11059/9372/116985/64411/857/23362/23527/1601/3106/8395/7037/9101/7456/147179/9765/868/26052/55680",51
"hsa04270","hsa04270","Vascular smooth muscle contraction",0.0227272727272727,"134/8843",0.0131575687092033,1.38746589981611,0.0275682392002354,"107/108/109/111/114/115/148/9138/23365/553/673/775/776/2778/3710/5594/4628/4627/123745/23236/4660/5567/5578/5583/387/9475/552/5332/5588/5579",30
"hsa05219","hsa05219","Bladder cancer",0.00909090909090909,"41/8843",0.0139297395977348,1.36681511479674,0.0289107802971853,"673/1029/1612/1613/1871/1956/3265/5594/5925/7157/999/4609",12
"hsa04971","hsa04971","Gastric acid secretion",0.0143939393939394,"76/8843",0.0142783915361878,1.36015673819417,0.0293574405416946,"107/108/109/111/114/115/476/887/2778/3710/3758/23236/5567/5578/6548/60/5332/115111/5579",19
"hsa05230","hsa05230","Central carbon metabolism in cancer",0.0136363636363636,"71/8843",0.014575470533111,1.35922971047566,0.0294201726949681,"1956/3265/3815/5594/5156/5213/5290/5293/5295/5728/5979/6514/7157/10000/4609/5291/208/4916",18
"hsa04650","hsa04650","Natural killer cell mediated cytotoxicity",0.0227272727272727,"135/8843",0.0145763582897796,1.35922971047566,0.0294201726949681,"673/2214/3105/3265/3383/3802/3804/3811/3812/5594/9436/4772/4773/5290/5293/5295/5335/5336/5578/5879/135250/4068/53358/7409/2534/3106/3384/5291/2185/5579",30
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation",0.0333333333333333,"215/8843",0.0162204000609627,1.31678337102441,0.0324408001219254,"107/108/109/111/114/115/367/572/773/775/776/9586/1956/2778/3265/3320/7184/3839/23633/5594/4853/9970/5290/5293/5295/5567/5578/5925/6196/6774/54578/10941/7365/7367/7363/7364/10000/604/3717/4609/5291/6777/208/5579",44
